item_id_a,item_id_b,name_a,name_b,brand_a,brand_b,size_a,size_b,pl_a,pl_b,composite,stratum,label,reason,judge
2087448,92103,"Bar S, Classic Bun Length Franks, 16 oz","Smith's Wieners, Skinless, Bun Size",bar s,smith s,16oz,16oz,False,False,0.5434624032921632,ambig,0,Different brands (Bar S vs Smith's) despite same 16 oz; strict matching requires same brand class and product variant.,gpt-5-nano
2069838,92938,"Plugra Premium European Style Unsalted Butter, 8 oz Solid","Kerrygold Butter, Pure Irish, Unsalted",plugra premium,kerrygold,8oz,8oz,False,False,0.5145030724789299,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2056452,102216,Pompeian Organic Red Wine Vinegar - 16 fl oz,"Bragg Apple Cider Vinegar, Organic",pompeian organic,bragg,16fl_oz,16fl_oz,False,False,0.5889367502609298,ambig,0,Different brand/class (Pompeian Organic vs Bragg) and different vinegar type/flavor (red wine vinegar vs organic apple cider vinegar).,gpt-5-nano
2116527,88008,"Hormel Mary Kitchen Roast Beef Hash, 15 oz Can","Hormel Au Jus and Savory Sauce, Beef Roast, Slow Simmered",hormel mary,hormel,15oz,15oz,False,False,0.7633883113142588,ambig,0,"Same brand-class and size, but different product type/variant: Kitchen Roast Beef Hash vs Au Jus/slow-simmered sauce.",gpt-5-nano
2069175,956401,"Shady Brook Farms, Frozen, Whole, Turkey, 10 - 16 lbs, Serves 7 - 11","Frozen Kosher Turkey, 12-16 lbs.",shady brook farms,frozen kosher,16lb,16lb,False,False,0.5771569625757778,ambig,0,Brands differ (Shady Brook Farms vs Frozen Kosher) and product type/variant details not confirmed as identical beyond being frozen turkey; brand match required.,gpt-5-nano
2093976,99008,New Zealand Honey Co. Raw Manuka Honey UMF 24+ | MGO 1122+ 8.8 oz,"Wedderspoon Manuka Honey, Raw, Monofloral, MGO 150+",new zealand honey,wedderspoon,8.8oz,8.8oz,False,False,0.5737369980936424,ambig,0,"Different brands and UMF/MGO variants (New Zealand Honey Co. UMF 24+/MGO 1122+ vs Wedderspoon MGO 150+), so not interchangeable.",gpt-5-nano
1917539,1088666,"STEM Repels Mosquitoes, Insect Repellent Spray with Essential Oil, 4 fl oz","All Terrain Insect Repellant, Natural, Pump Spray",stem repels,all terrain,4fl_oz,4fl_oz,False,False,0.5240973983412561,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2260263,95112,Michelina's Salisbury Steak and Gravy with Mashed Potatoes Meal 8oz (Frozen Dinner),Michelina's Macaroni & Cheese,michelina s salisbury,michelina s,8oz,8oz,False,False,0.727561628544074,ambig,0,"Different product type/variant: Salisbury Steak Meal vs Macaroni & Cheese, despite matching brand class (national) and 8oz size.",gpt-5-nano
2077300,1083497,"bettergoods Ricotta and Spinach Gnocchi, 16 oz (Frozen)","Scaramuzza's Gnocchi, Ricotta Cheese",bettergoods ricotta,scaramuzza s,16oz,16oz,False,False,0.5495587472144139,ambig,0,Different product type/variant: Bettergoods Ricotta and Spinach Gnocchi vs Scaramuzza's Ricotta Cheese (likely different gnocchi type/flavor).,gpt-5-nano
2115322,952439,"(4 pack) GV Garden Pasta Sauce, 24oz","Gefen Pasta Sauce, Tomato Basil",gv garden,gefen,24oz,24oz,False,False,0.5399925705953333,ambig,0,Different brand and product variant (GV Garden vs Gefen; also tomato basil vs unspecified). Sizes match but brand/variant do not.,gpt-5-nano
2091998,960259,"Safely Multi-Surface Cleaning Wipes, Peppermint Scent, Bleach-Free Household Cleaner with Essential Oils, Safe for All Surfaces (75 Count, Pack of 1)",Clorox 3-In-1 Fresh Scent Disinfecting Wipes,safely,clorox,75ct,75ct,False,False,0.542630313563391,ambig,0,Different brands (Safely vs Clorox) and different product variants (multi-surface peppermint bleach-free vs Clorox 3-in-1 fresh scent disinfecting wipes).,gpt-5-nano
2255881,112354,"Blue Sky Scented Wax Melts, ScentSationals, 2.5 oz","Candle Warmers Soy Wax Melts, Love Spell",scentsationals,candle warmers,2.5oz,2.5oz,False,False,0.550878159010502,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1919164,114485,SleepTabs Doxylamine Succinate Tablets 32ct,"Unisom Nighttime Sleep-Aid, 25 mg, Tablets",sleeptabs doxylamine,unisom,32ct,32ct,False,False,0.5263375213592432,ambig,0,Different brand/national products: SleepTabs Doxylamine vs Unisom Nighttime Sleep-Aid; brand class matches but product/variant details not identical.,gpt-5-nano
369992,957291,"NutriBiotic Vitamin C + Vitamin D3 & Zinc Capsules, 100 Count","SOLGAR Vitamin C, 1000 mg, Vegetable Capsules",nutribiotic,solgar,100ct,100ct,False,False,0.5518722849037144,ambig,0,Brand-class differs (nutribiotic vs solgar) and product variants/flavors differ (Vitamin C+D3+Zinc vs only Vitamin C). Size matches but other required attributes do not.,gpt-5-nano
1946435,115027,"Blue-Emu Original Super Strength Topical Cream for Muscles and Joints, 4 oz",Bengay Ultra Strength Topical Analgesic Cream,blue emu original,bengay,4oz,4oz,False,False,0.5403312436091342,ambig,0,Different brands (Blue-Emu vs Bengay) and likely different formulations; brand class and product variant do not match.,gpt-5-nano
2104056,93613,"Great Value Broccoli & Cauliflower, 16 oz",Wegmans Organic Riced Cauliflower and Broccoli,great value,wegmans,16oz,16oz,True,True,0.7475415833257477,ambig,0,"Different product variants: one is ""Broccoli & Cauliflower"" (not riced) vs the other ""Organic Riced Cauliflower and Broccoli""; size and private-label match.",gpt-5-nano
1926230,105443,"Iberia Ready-To-Eat Black Beans, 15 oz","Iberia Pigeon Peas, Green, Premium",iberia ready to eat,iberia,15oz,15oz,False,False,0.7634012463879445,ambig,0,Same brand class and size (15 oz) but different product/variety: black beans vs green pigeon peas.,gpt-5-nano
2123119,2683957,"(1 pack) Murray Sugar Free Pecan Shortbread Cookies, Share Pack 8.8 oz","Biscoff Cookies, XL, Airline Size, Snack Packs",murray,biscoff cookies,8.8oz,8.8oz,False,False,0.5272187022471053,ambig,0,"Different brands/products: Murray Sugar Free Pecan Shortbread vs Biscoff Cookies (different product type/variety), despite same 8.8 oz size.",gpt-5-nano
2090173,98532,(2 pack) Thai Jasmine Enriched Rice 5 Lb,"Goya Jasmine Rice, Thai",caf sello rojo,goya,5lb,5lb,False,False,0.6074666459852441,ambig,0,Different brands (caf sello rojo vs goya) though both are 5 lb Thai jasmine rice.,gpt-5-nano
2393203,105909,"White House All Natural RAW Unfiltered Apple Cider Vinegar, 32 fl oz","Bragg Apple Cider Vinegar, Organic",white house,bragg,32fl_oz,32fl_oz,False,False,0.5474988985703622,ambig,0,Different brands (White House vs Bragg) so not the same product.,gpt-5-nano
1923638,1865638,Lesser Evil - Popcorn Himlyn Swtness - 6.4 Oz,"LesserEvil Popcorn, Organic, Pumpkin Spice",lesser evil,lesserevil,6.4oz,6.4oz,False,False,0.5538119339063249,ambig,0,Different product variant/flavor: Himlyn Swtness vs Organic Pumpkin Spice; brand class and size match but flavors don’t.,gpt-5-nano
2071424,95440,"Great Value Whole Wheat Elbows Pasta, 16 oz",Wegmans Elbows Pasta,great value,wegmans,16oz,16oz,True,True,0.7653781389341738,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2207982,1090106,e.l.f. SKIN Suntouchable Invisible Sunscreen SPF 35,"Sun Bum Sunscreen Lotion, Sheer, Mineral, Broad Spectrum SPF 30",e l f cosmetics,sun bum,1.7fl_oz,1.7fl_oz,False,False,0.6027115388935914,ambig,0,Different brand and sunscreen variant (e.l.f. SPF 35 vs Sun Bum mineral SPF 30) so not interchangeable despite same 1.7 fl oz size.,gpt-5-nano
1949046,95511,"(8 pack) Great Value Tomato Sauce, 15 oz",Wegmans Tomato Sauce,great value,wegmans,15oz,15oz,True,True,0.7186021647271973,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
284212,104917,"Casera Foods Casera Red Kidney Beans, 15.5 oz",Goya Prime Premium Red Kidney Beans,casera foods,goya,15.5oz,15.5oz,False,False,0.603687091454507,ambig,0,"Same size (15.5 oz) and product type (red kidney beans) but different national brands (Casera Foods vs Goya), so not interchangeable.",gpt-5-nano
2101427,111103,"#LubeLife Water-Based Anal Lubricant, Personal Backdoor Lube for Men, Women and Couples, 32 fl oz",Lubriderm Advanced Therapy Fragrance Free Lotion Value Size,lube life,lubriderm,32fl_oz,32fl_oz,False,False,0.5200025319759002,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
364778,952379,Hayden Valley Foods Salted Caramel Covered Pretzels - 5oz Resealable Bag - Gourmet Flavored Pretzels,Snack Factory Gluten Free Pretzel Crisps,hayden valley foods,snack factory,5oz,5oz,False,False,0.5215915551824853,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1941120,99410,Coco Wheats Hot Cereal 28 oz - 3 Unit Pack,Cream Of Wheat Original Hot Cereal,coco wheats,cream of wheat,28oz,28oz,False,False,0.5927124867570311,ambig,0,Different brand classes (Coco Wheats vs Cream of Wheat) despite same size and product type; not interchangeable.,gpt-5-nano
2236350,109865,"Jovan Musk After Shave Cologne Spray for Men, 8 fl oz","Consort For Men Hair Spray, Non-Aerosol, Extra Hold, Unscented",jovan,consort,8fl_oz,8fl_oz,False,False,0.5111081938730443,ambig,0,"Different product types/variants: A is after shave cologne spray (Musk) while B is men’s hair spray (extra hold, unscented). Same size and brand-class don’t make them interchangeable.",gpt-5-nano
599619,2157044,"Smuckers Goober Grape, Peanut Butter & Grape Jelly Stripes, 18 oz Jar",Smucker's Goober Peanut Butter & Grape Jelly Stripes,smuckers goober,smucker s,18oz,18oz,False,False,0.7401819278020078,ambig,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
2671044,106052,"Keep Unique Everyday Floral Decorative Decoupage Paper Napkins, Lavender Purple Napkins, Pack/20","Vanity Fair Everyday Casual Napkins, Disposable White Paper Napkins, 200 Count",keep unique,vanity fair,,200ct,False,False,0.2266814335661038,reject,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
600429,104541,"Tres Monjitas Smooth Tropical Splash Passionfruit Juice, 64oz, Plastic Bottle","Juicy Juice Fruit Punch, 100% Juice, 64 FL OZ Bottle",tres monjitas,juicy juice,64oz,64fl_oz,False,False,0.2244919153368359,reject,0,"Different brands (Tres Monjitas vs Juicy Juice) and different product variants/flavors (Tropical Splash Passionfruit vs Fruit Punch), so not interchangeable.",gpt-5-nano
2064539,107112,"Murphy Oil Soap Original Wood Cleaner, 32-oz., 9 Quarts",Murphy Oil Soap Wood Cleaner,murphy oil,murphy,9qt,32fl_oz,False,False,0.4242313191485508,reject,0,Size not equivalent: A is 9 qt (36 fl oz) while B is 32 fl oz.,gpt-5-nano
2203505,1087341,"M&M's, Snickers & Twix Milk Chocolate Easter Candy Variety Pack - 55 Ct Bulk Bag","Mars Candy, Assorted",mars,mars,55ct,49.7oz,False,False,0.3627251693028618,reject,0,"Brand class matches (national) but product type/variant and size do not match: A is a specific 55ct Easter variety pack, B is 'Mars Candy, Assorted' in 49.7oz.",gpt-5-nano
2056010,93697,"Terrasoul Superfoods Organic Flax Chia Blend, 1 Lb - Superseed Boost for Energy & Wellness",Blendtopia Superfood smoothie - Energy Blend,terrasoul superfoods,blendtopia,16oz,7oz,False,False,0.2148929317703715,reject,0,Different brand and product/variant type (flax chia blend vs smoothie energy blend) and different sizes (16 oz vs 7 oz).,gpt-5-nano
2108073,1163176,"Zoksi Monthly Pill Organizer 2 Times a Day, One Month Pill Box with AM and PM, 30 Day Medicine Container with 31 Portable Compartments for Daily Vitamin or Supplements",TopCare Health 7-Day Pill Organizer,zoksi,topcare,,1each,False,False,0.2083756797065012,reject,0,Different brands (zoksi vs topcare) and different product variants/sizes (one-month AM/PM 30-day organizer with 31 compartments vs 7-day pill organizer).,gpt-5-nano
2090308,1089047,"Reese Vintage Cooking Wine, Red, 12.7 fl oz, 13 Servings Per Container",Reese Maraschino Syrup,reese vintage,reese,12.7fl_oz,8fl_oz,False,False,0.3494287016152689,reject,-1,"err: Error code: 429 - {'error': {'message': 'Too Many Requests', 'type': 'too_many_requests', 'param': None, 'code': 'too_many_requests'}}",gpt-5-nano
1937024,107977,"Equate Children's Vaporizing Rub Ointment, Ages 2+, 1.76 oz, Compare to Vicks® VapoRub™ Children's Active Ingredients","Vicks Soothing Baby Care Chest Rub Ointment, from the makers of VapoRub",equate children s,vicks,1.76oz,1.76oz,True,False,0.3690668856443432,reject,0,Different brand class (Equate private-label vs Vicks national) though size and product type are similar.,gpt-5-nano
1937323,115649,"Equate Alcohol Free Kids Mouthwash, Fresh Mint, 33.8 Fl oz","Herb Pharm Immune Avenger, Alcohol Free, Kids",equate alcohol,herb pharm,33.8fl_oz,1fl_oz,True,False,0.1387269781676835,reject,0,"Different brand class (private-label vs national), different product/variant (mouthwash vs immune product), and different size (33.8 fl oz vs 1 fl oz).",gpt-5-nano
2081857,100667,"Knorr Chicken Powder Bouillon, 0.35 oz Sachets, 8 ct","Knorr Bouillon, Chicken Flavor",knorr chicken,knorr,0.35oz,7.9oz,False,False,0.4172179590890467,reject,0,"Brand class matches, but size differs (0.35 oz sachets, 8 ct vs 7.9 oz) and product format/pack size is not the same.",gpt-5-nano
2080619,949239,"Ziploc Brand Recyclable + Sealable Paper Sandwich Bags, 50 Count","Ziploc ® Brand Sandwich Bags with EasyGuide™ Texture, Grip ’n Seal Technology™, 270 count",ziploc,ziploc,50ct,270ct,False,False,0.4105470225134621,reject,0,"Same brand class and bag type, but sizes differ (50 ct vs 270 ct), so not interchangeable.",gpt-5-nano
1932497,110840,"Gillette Labs Razor Blade Refills, Compatible with Exfoliating Bar & Heated Razor, 4 Refills",Gillette Labs Razor Blade Refills,gillette labs,gillette,,4each,False,False,0.4201402153005169,reject,0,"Size differs (A: NaN/unspecified, B: 4 each) and product name/variant details are not fully matching.",gpt-5-nano
2261455,88973,"Burpee Jalapeo Early Hot Pepper Vegetable Seed, 1-Pack",Jalapeno  Pepper,burpee,jalapeno pepper,,,False,False,0.2081103737164106,reject,0,"Different product identity: A is Burpee jalapeño early hot pepper vegetable seed, while B appears to be generic 'jalapeno pepper' with no matching seed/brand/type/variant information; brand class and product type/variant not confirmed as the same.",gpt-5-nano
1928758,954182,"Great Value Diced Sweet Potatoes, 10 oz (Frozen)",Wegmans Organic Frozen Diced Sweet Potatoes,great value,wegmans,10oz,12oz,True,True,0.3395616384713864,reject,0,"Private-label in both, but size differs (10 oz vs 12 oz) and product variants differ (not both clearly the same—one is non-organic vs organic).",gpt-5-nano
2055750,97667,"Pop-Tarts Breakfast Toaster Pastries, Frosted Strawberry Flavored, 14.7 oz 8 Ct","Pop-Tarts Toaster Pastries, Frosted Strawberry",pop tarts breakfast,pop tarts,14.7oz,8ct,False,False,0.4397830885799951,reject,0,"Brand class matches and flavor matches, but sizes/pack counts differ (A: 14.7 oz 8 ct vs B: 8 ct).",gpt-5-nano
366039,115197,"GAT Mens Multi + Test, 150 Tablets","GAVISCON Extra Strength Cherry Chewable Tablet, 100 ct",gat sport,gaviscon,,100ct,False,False,0.201198568071677,reject,0,"Different brand/class (GAT Sport vs Gaviscon), different product type (multi+test tablets vs Gaviscon chewable), and different size/variant (150 tablets vs 100 ct).",gpt-5-nano
1948930,1090630,"Kraft Classic Caesar Dressing, 8 fl oz Bottle",Kraft Classic Caesar with Bacon Dressing,kraft classic,kraft,8fl_oz,16fl_oz,False,False,0.4408447197586502,reject,0,Different sizes (8 fl oz vs 16 fl oz) and different flavor/variant (classic vs classic with bacon).,gpt-5-nano
2759315,110397,"Muscle Milk 26g High Protein Shake, Strawberries N' Creme, Ultra- Filtered Milk  11 fl oz, 4 pack","Muscle Milk Protein Shake, Knockout Chocolate, 12 Pack",muscle milk,muscle milk,11fl_oz,132fl_oz,False,False,0.4241171313831845,reject,0,"Different flavor/variant (Strawberries N' Creme vs Knockout Chocolate) and different size (11 fl oz 4-pack vs 132 fl oz 12-pack), so not interchangeable.",gpt-5-nano
1928803,1089417,"Great Value Sugar-Free Lemonade Drink Mix Packets, 10 Count, 0.14 oz Each","7-UP Zero Sugar Soda, Lemon Lime",great value,7 up,0.14oz,16.9fl_oz,True,False,0.1366674301825183,reject,0,"Brand class and product type/variant do not match (private-label drink mix packets vs national zero-sugar soda), and sizes differ.",gpt-5-nano
2383243,103199,"Mezzetta Feta Cheese Stuffed Olives, 9.75 oz","Mezzetta Olives, Garlic Stuffed",mezzetta feta,mezzetta,9.75oz,10oz,False,False,0.4187178909821349,reject,0,Different product types/variants: A is Feta Cheese Stuffed Olives; B is Garlic Stuffed Olives. Also sizes differ (9.75 oz vs 10 oz).,gpt-5-nano
2258309,92768,Chobani Non-Fat Greek Yogurt Blackberry on The Bottom 5.3 oz Cup,Chobani Nonfat Greek Blackberry on the Bottom Yogurt,chobani non fat,chobani,5.3fl_oz,5.3oz,False,False,0.4332428164076901,reject,1,"Same brand class (national Chobani), same product type (non-fat Greek yogurt), same flavor (blackberry on the bottom), and same size (5.3 fl oz).",gpt-5-nano
